entity_1,relation,entity_2
一种用于煤矿开采机电设备的检测装置,keywords,本发明公开了一种硫化型加氢催化剂的制备方法
冯占军,invented,一种用于煤矿开采机电设备的检测装置
雷晨,invented,一种用于煤矿开采机电设备的检测装置
冯有宏,invented,一种用于煤矿开采机电设备的检测装置
用于冲击地压矿井的机械扩孔钻头,keywords,本发明公开的用于冲击地压矿井的机械扩孔钻头
用于冲击地压矿井的机械扩孔钻头,keywords,本发明的用于冲击地压矿井的机械扩孔钻头
用于冲击地压矿井的机械扩孔钻头,keywords,驱动环和胀裂环
用于冲击地压矿井的机械扩孔钻头,keywords,本发明公开了一种深水分段导管架及其海上卧式连接方法
用于冲击地压矿井的机械扩孔钻头,keywords,本发明公开了一种采油树帽送入工具
用于冲击地压矿井的机械扩孔钻头,keywords,本发明公开了一种脲基分散剂及其制备方法与应用
用于冲击地压矿井的机械扩孔钻头,keywords,本发明公开了一种聚酰胺改性水性环氧固化剂及其制备方法
用于冲击地压矿井的机械扩孔钻头,keywords,本发明公开了一种确定混源油的烃源岩贡献率的方法
用于冲击地压矿井的机械扩孔钻头,keywords,本发明公开了一种硫化型加氢脱金属催化剂的制备方法
用于冲击地压矿井的机械扩孔钻头,keywords,本发明公开了一种硫化型加氢催化剂的制备方法
牟亮,invented,用于冲击地压矿井的机械扩孔钻头
韩刚,invented,用于冲击地压矿井的机械扩孔钻头
刘虎,invented,用于冲击地压矿井的机械扩孔钻头
解嘉豪,invented,用于冲击地压矿井的机械扩孔钻头
刘洋,invented,用于冲击地压矿井的机械扩孔钻头
刘洋,invented,一种硫化型体相加氢催化剂的制备方法
刘洋,invented,一种硫化型加氢脱金属催化剂的制备方法
刘洋,invented,一种硫化型加氢催化剂的制备方法
曹京龙,invented,用于冲击地压矿井的机械扩孔钻头
郝晓琦,invented,用于冲击地压矿井的机械扩孔钻头
王渊,invented,用于冲击地压矿井的机械扩孔钻头
靳俊晓,invented,用于冲击地压矿井的机械扩孔钻头
赵毅,invented,用于冲击地压矿井的机械扩孔钻头
孙明明,invented,用于冲击地压矿井的机械扩孔钻头
段玉清,invented,用于冲击地压矿井的机械扩孔钻头
李皓,invented,用于冲击地压矿井的机械扩孔钻头
一种加氢精制催化剂及其制备方法和用途,keywords,本发明涉及一种加氢精制催化剂及其制备方法和用途
一种加氢精制催化剂及其制备方法和用途,keywords,本发明提供的加氢精制催化剂具有较高的脱硫脱氮能力和饱和烯烃能力
一种加氢精制催化剂及其制备方法和用途,keywords,将步骤
一种加氢精制催化剂及其制备方法和用途,keywords,具有较高的工业价值和经济价值
一种加氢精制催化剂及其制备方法和用途,keywords,本发明公开了一种深水分段导管架及其海上卧式连接方法
一种加氢精制催化剂及其制备方法和用途,keywords,本发明公开了一种深水海底管道实时智能监测系统及其实现方法
一种加氢精制催化剂及其制备方法和用途,keywords,本发明公开了一种热采油田放喷气安全排放和伴生气利用的生产系统及方法
一种加氢精制催化剂及其制备方法和用途,keywords,本发明公开了一种用于套管悬挂器的压力试验装置
一种加氢精制催化剂及其制备方法和用途,keywords,本发明公开了一种用于电缆压接的组合式工装
一种加氢精制催化剂及其制备方法和用途,keywords,驱动环和胀裂环
中国海洋石油集团有限公司,applied_for,一种加氢精制催化剂及其制备方法和用途
中国海洋石油集团有限公司,applied_for,一种用于海上石油平台生活楼的节能空调系统
中国海洋石油集团有限公司,applied_for,一种长效型抗菌抗病毒聚酯面漆及其制备方法
中国海洋石油集团有限公司,applied_for,一种用于套管悬挂器的压力试验装置
中国海洋石油集团有限公司,applied_for,水下采油树轻型安装回收工具
中国海洋石油集团有限公司,applied_for,深水鸡蛋壳地层的无人井口平台上部组块布局的设计方法
中国海洋石油集团有限公司,applied_for,一种台风模式下FPSO远程置换排空系统及排空方法
中国海洋石油集团有限公司,applied_for,一种用于海底CO<Sub>2</Sub>固化封存的水合物快速生成装置
中国海洋石油集团有限公司,applied_for,采油树帽送入工具
中国海洋石油集团有限公司,applied_for,一种催化裂化或催化裂解过程中的分馏装置、方法及用途
中国海洋石油集团有限公司,applied_for,用于井口预接的工具心轴防偏置工具
中国海洋石油集团有限公司,applied_for,一种膨胀桥塞主动抓取式回收装置
中国海洋石油集团有限公司,applied_for,一种可降解生物基阻垢剂及其制备方法和应用
中国海洋石油集团有限公司,applied_for,一种在役立管不停产更换方法
中国海洋石油集团有限公司,applied_for,水下采油树油管挂备用锁紧装置安装工具
中国海洋石油集团有限公司,applied_for,一种应用于无人平台的电液中枢控制系统
中国海洋石油集团有限公司,applied_for,一种风浪流全耦合模拟实验系统
中国海洋石油集团有限公司,applied_for,海上油气田高含CO<Sub>2</Sub>原油井筒流动温度分布分析方法
中国海洋石油集团有限公司,applied_for,一种低压气井修井方法
中国海洋石油集团有限公司,applied_for,原料油直接制化学品的方法
中国海洋石油集团有限公司,applied_for,一种四边形张力腿浮式风电基础平台
中国海洋石油集团有限公司,applied_for,一种多边形张力腿浮式风电平台基础
中国海洋石油集团有限公司,applied_for,钻井井场噪声低成本控制方法、装置、介质和设备
中国海洋石油集团有限公司,applied_for,一种掺炼焦化柴油生产变压器油基础油的方法
中国海洋石油集团有限公司,applied_for,一种油管悬挂器测试方法
中国海洋石油集团有限公司,applied_for,一种热采油田放喷气安全排放和伴生气利用的生产系统及方法
中国海洋石油集团有限公司,applied_for,一种三角形张力腿浮式风电基础平台
中国海洋石油集团有限公司,applied_for,一种多相反应强化装置及多相反应方法
中国海洋石油集团有限公司,applied_for,一种基于地震多属性深度融合的波阻抗反演低频模型构建方法
中国海洋石油集团有限公司,applied_for,一种确定混源油的烃源岩贡献率的方法
中国海洋石油集团有限公司,applied_for,一种随钻方位电阻率伽马一体化测井仪
中国海洋石油集团有限公司,applied_for,海上油田河流相复合砂体储层质量分类标准的建立方法
中国海洋石油集团有限公司,applied_for,水下采油树油管挂备用锁紧装置回收工具
中国海洋石油集团有限公司,applied_for,一种定量评价泥浆气测脱气器脱气效率的方法及装置
中国海洋石油集团有限公司,applied_for,一种低渗储层油井酸化增产效果预测和调控方法
中国海洋石油集团有限公司,applied_for,一种催化油浆脱固脱沥青与溶剂回收的方法及其装置系统
中国海洋石油集团有限公司,applied_for,一种井筒环空封堵装置以及钻井系统
中国海洋石油集团有限公司,applied_for,一种井架油缸举升式起升装置及门型井架
中国海洋石油集团有限公司,applied_for,弹性波恩一级散射波动方程高阶有限差分方法及装置
中国海洋石油集团有限公司,applied_for,一种钢丝动力电缆投捞机组系统及作业方法
中国海洋石油集团有限公司,applied_for,流固边界耦合介质弹性波正演横波奇异性处理方法及装置
中国海洋石油集团有限公司,applied_for,一种油气田生产过程排放气的回收利用系统
中国海洋石油集团有限公司,applied_for,一种导管架连续滑靴不同强度硬木组合的设计方案
中国海洋石油集团有限公司,applied_for,一种醛加氢Cu基催化剂及其制备方法与应用
中国海洋石油集团有限公司,applied_for,一种压驱压裂工艺管柱
中国海洋石油集团有限公司,applied_for,一种羰基合成催化剂及其制备方法与应用
中国海洋石油集团有限公司,applied_for,地下洞室施工安全预警方法、装置及系统
中国海洋石油集团有限公司,applied_for,一种非离子型水性环氧固化剂及其制备方法
中国海洋石油集团有限公司,applied_for,无溶剂防腐蚀内衬涂料及其制备方法
中国海洋石油集团有限公司,applied_for,一种曼尼希碱脱胺制备亚甲基醌类化合物的方法
中国海洋石油集团有限公司,applied_for,一种高效复合苯乙烯阻聚剂及其制备方法、应用
中国海洋石油集团有限公司,applied_for,一种非接触式饱和场测量系统
中国海洋石油集团有限公司,applied_for,一种液化石油气脱硫醇与降二烯烃催化剂的制备方法
中国海洋石油集团有限公司,applied_for,低阻油藏的产能确定方法、装置及电子设备
中国海洋石油集团有限公司,applied_for,一种深水分段导管架及其海上卧式连接方法
中国海洋石油集团有限公司,applied_for,一种高羰基硫液化气深度脱硫降二烯烃的方法
中国海洋石油集团有限公司,applied_for,油藏流度非线性变化的产能确定方法、装置、设备和介质
